steps_SNAKE_SD_LSTM overall_loss_SNAKE_SD_LSTM time_SNAKE_SD_LSTM relevant_loss_SNAKE_SD_LSTM
0515 0.018381272 0.01844930648803711 0.08358852668995453
0516 0.018557005 0.02091503143310547 0.0439169533159387
0517 0.018552622 0.01896810531616211 0.11831074642372214
0518 0.018792883 0.015341043472290039 0.13344961442753223
0519 0.018335529 0.015598058700561523 0.11118641204662638
0520 0.018184863 0.01362466812133789 0.06619777675815608
0521 0.018109927 0.0196530818939209 0.06637536557831658
0522 0.01800996 0.01834392547607422 0.09182575769063922
0523 0.01787437 0.01567673683166504 0.11942981934826591
0524 0.018609382 0.016850948333740234 0.17540726323657313
0525 0.01807784 0.017253875732421875 0.09977073035570849
0526 0.019067878 0.01809096336364746 0.041950292546462764
0527 0.017938945 0.0161588191986084 0.04521501932938787
0528 0.018410644 0.016093015670776367 0.14190755615163486
0529 0.018849712 0.018148183822631836 0.19848118701729633
0530 0.019018184 0.023020029067993164 0.22195467947410807
0531 0.018813409 0.016695737838745117 0.04105931059582635
0532 0.020916529 0.019348859786987305 0.02449114594755364
0533 0.018022157 0.016876935958862305 0.07658499630503712
0534 0.019597746 0.013520002365112305 0.25814392496871297
0535 0.018859047 0.015088796615600586 0.20320819027040815
0536 0.017704565 0.018166065216064453 0.0656774472942574
0537 0.019029004 0.01599597930908203 0.033988115256737395
0538 0.017933488 0.016618013381958008 0.061753769481022625
0539 0.018282829 0.016325950622558594 0.11061629102518067
0540 0.018192196 0.017621994018554688 0.12862218131161002
0541 0.018195033 0.016625165939331055 0.1468613917392712
0542 0.018015726 0.016907215118408203 0.07300826929534199
0543 0.017995507 0.017502784729003906 0.052409051562812614
0544 0.018373463 0.02337813377380371 0.0993079328090341
0545 0.017848939 0.01705002784729004 0.07106938448748079
0546 0.018440392 0.01865696907043457 0.16657881446090816
0547 0.017639704 0.019935131072998047 0.09991778789880096
0548 0.01825998 0.01829385757446289 0.04631199516390172
0549 0.017850561 0.017114877700805664 0.04593163569956982
0550 0.017981553 0.017397165298461914 0.09448465707693621
0551 0.017625205 0.01844477653503418 0.142961981916298
0552 0.017388761 0.016072988510131836 0.08077464988261118
0553 0.018434301 0.017532825469970703 0.06227077772428907
0554 0.017494094 0.01872086524963379 0.06025574586124183
0555 0.018396473 0.018496036529541016 0.08132380920320875
0556 0.018177733 0.016587018966674805 0.16043711574891922
0557 0.018173326 0.018934965133666992 0.14832254728114208
0558 0.017595684 0.02606678009033203 0.04277346497643553
0559 0.0191021 0.020022869110107422 0.03361907541300524
0560 0.017042719 0.018131017684936523 0.07314868947703812
0561 0.017625757 0.017822980880737305 0.09167389566959083
0562 0.019357137 0.01977396011352539 0.2495412236235937
0563 0.018415632 0.018887042999267578 0.15216147691200677
0564 0.018447604 0.017263174057006836 0.03243094325462503
0565 0.01861361 0.0213623046875 0.026766397265446384
0566 0.017236825 0.01893782615661621 0.07297134828779517
0567 0.018226553 0.017066240310668945 0.15533787244514957
0568 0.01766099 0.016656160354614258 0.10293207038854946
0569 0.017397307 0.019376039505004883 0.07972445556992369
0570 0.017724212 0.021449804306030273 0.04452690686248273
0571 0.017857134 0.019685745239257812 0.0357939731858361
0572 0.017215408 0.018469810485839844 0.061779737282147584
0573 0.019140227 0.01797795295715332 0.23100330558071414
0574 0.017901385 0.017071247100830078 0.10273107737327047
0575 0.017987236 0.016626358032226562 0.07684984376755427
0576 0.017699141 0.019562959671020508 0.030065585972469888
0577 0.018470382 0.022660255432128906 0.0258279643331909
0578 0.018204909 0.017604827880859375 0.14455427279392646
0579 0.018349227 0.017045021057128906 0.16611873397735966
0580 0.017606314 0.018105268478393555 0.11178300455316231
0581 0.01727693 0.015509843826293945 0.08419772345017057
0582 0.018526575 0.017716169357299805 0.036970981648279944
0583 0.017996468 0.02250981330871582 0.04569703662468205
0584 0.018281344 0.020107030868530273 0.06543037185537437
0585 0.01822991 0.019093990325927734 0.1801853996499817
0586 0.017946355 0.01754593849182129 0.12594079654421475
0587 0.017371792 0.017508983612060547 0.03490908578150087
0588 0.017671205 0.01676797866821289 0.08236084254711984
0589 0.017818108 0.018687009811401367 0.03703610986751271
0590 0.018203221 0.023710012435913086 0.06891566596238796
0591 0.017593473 0.019475936889648438 0.11019996045363373
0592 0.01898025 0.017306089401245117 0.2234022921497334
0593 0.018393692 0.018992185592651367 0.05914027286052709
0594 0.01746788 0.01982426643371582 0.029754273348515436
0595 0.01757836 0.019877910614013672 0.04281022941442303
0596 0.017585538 0.028489112854003906 0.05193609913235475
0597 0.018765397 0.020381927490234375 0.22190067071707464
0598 0.018502172 0.01875925064086914 0.19080204369718046
0599 0.017973289 0.0179750919342041 0.04142331166243807
0600 0.01940341 0.019617080688476562 0.01520365762480913
0601 0.018481094 0.020707130432128906 0.021636547200708955
0602 0.018562615 0.017363786697387695 0.19706381535863948
0603 0.019107733 0.017908811569213867 0.25009254814748644
0604 0.017306354 0.020108699798583984 0.05930036794057103
0605 0.017846154 0.01961207389831543 0.02950492341385602
0606 0.018380968 0.01736593246459961 0.02104212929634497
0607 0.017834812 0.01916217803955078 0.06331763902610765
0608 0.017146492 0.02752089500427246 0.10212396440094684
0609 0.017952781 0.018936634063720703 0.16218527607656896
0610 0.017821424 0.01879286766052246 0.13677085151987195
0611 0.017495558 0.02006816864013672 0.028802185739919883
0612 0.018036399 0.017631053924560547 0.02708635451138952
0613 0.017404713 0.016273021697998047 0.025146980279808107
0614 0.016835479 0.01701807975769043 0.09056467152724124
0615 0.017934196 0.016242027282714844 0.15335253482992534
0616 0.017007917 0.017264127731323242 0.06960833425190627
0617 0.016846826 0.018069982528686523 0.06237272406865846
0618 0.01749704 0.016927003860473633 0.0484727283328481
0619 0.018695187 0.01982903480529785 0.04018987798489548
0620 0.016959846 0.016495943069458008 0.07013713850461611
0621 0.01775933 0.024823904037475586 0.11882658995966344
0622 0.017157447 0.02174687385559082 0.08959763094743711
0623 0.017004682 0.023651838302612305 0.04556963237376954
0624 0.017162658 0.02692890167236328 0.02614121338289399
0625 0.016730389 0.0221560001373291 0.051070039685598534
0626 0.018032977 0.022188901901245117 0.15349584595771487
0627 0.017068438 0.0185849666595459 0.0726826527673472
0628 0.016540628 0.020277023315429688 0.037981131874286866
0629 0.017418107 0.017420053482055664 0.04352693317987022
0630 0.016990494 0.015921831130981445 0.07151334692933853
0631 0.016989887 0.016712188720703125 0.11750891203593988
0632 0.01725335 0.054425954818725586 0.07250471913957468
0633 0.01756116 0.01863384246826172 0.025404046155534488
0634 0.017677516 0.01736593246459961 0.03717047189297995
0635 0.017335761 0.02151179313659668 0.10006052327868914
0636 0.016792398 0.02250504493713379 0.061043444321868146
0637 0.018588983 0.018146038055419922 0.20823717937932723
0638 0.016559992 0.023599863052368164 0.047114816110964464
0639 0.018687025 0.021239042282104492 0.017695182183646185
0640 0.018082287 0.0382838249206543 0.01746103841451152
0641 0.017112534 0.032672882080078125 0.044723706330068724
0642 0.018909581 0.03347301483154297 0.2230536071003325
0643 0.018404298 0.019151926040649414 0.1895112419984703
0644 0.017015908 0.01772785186767578 0.029335754114352186
0645 0.019252116 0.022765159606933594 0.014873605646432475
0646 0.017845225 0.021155118942260742 0.03273836402881414
0647 0.01702824 0.015434980392456055 0.07488286493312923
0648 0.018291995 0.01476907730102539 0.18044309762938598
0649 0.01761196 0.016047239303588867 0.14734940480295655
0650 0.016510127 0.02228689193725586 0.029968755993962537
0651 0.01851312 0.01878809928894043 0.015308061008983076
0652 0.018158115 0.020627975463867188 0.016019981050913623
0653 0.01799356 0.028583049774169922 0.14791694523787863
0654 0.018297167 0.020411014556884766 0.1765987026042312
0655 0.017039116 0.026179075241088867 0.1000458700870388
0656 0.017039932 0.02433323860168457 0.07500688634515362
0657 0.018496072 0.019633054733276367 0.0280364083067437
0658 0.018137634 0.01429295539855957 0.02379830614711187
0659 0.016492756 0.01666116714477539 0.03254628518979752
0660 0.016695376 0.025542259216308594 0.06441052494421928
0661 0.017458752 0.01964282989501953 0.1462467579611892
0662 0.0173178 0.0179290771484375 0.1088264936246297
0663 0.018068738 0.01667022705078125 0.12030433699171728
0664 0.017707169 0.018809080123901367 0.022435689412962034
0665 0.018945403 0.04732537269592285 0.010497640406596842
0666 0.0171755 0.01866912841796875 0.03347642153277253
0667 0.017396364 0.01940608024597168 0.1256686015610876
0668 0.018249853 0.01764392852783203 0.16934017558460768
0669 0.018328823 0.01941823959350586 0.17111456507539075
0670 0.016736453 0.02046489715576172 0.06382386813384083
0671 0.017867837 0.016407012939453125 0.016363631246327115
0672 0.018286403 0.016010046005249023 0.010157451720517852
0673 0.01717975 0.01694321632385254 0.06573001244346593
0674 0.017061174 0.024353981018066406 0.07979128830243987
0675 0.018715493 0.01673293113708496 0.20626443122956578
0676 0.017958637 0.020222902297973633 0.15039469109809117
0677 0.016984617 0.017353057861328125 0.017787480118125254
0678 0.016532669 0.01651310920715332 0.025177646958978617
0679 0.017115988 0.02383112907409668 0.036990442819262226
0680 0.016673274 0.017802953720092773 0.04111235415307829
0681 0.01652352 0.01590895652770996 0.04417099247214207
0682 0.017446151 0.018050193786621094 0.13013487315204564
0683 0.018073857 0.022003889083862305 0.15415575704678675
0684 0.01690702 0.019659996032714844 0.09161275741391472
0685 0.017077066 0.01636981964111328 0.016886552714262537
0686 0.017819678 0.017252683639526367 0.017964185397915555
0687 0.017841877 0.0209658145904541 0.04772301952623459
0688 0.01724353 0.024131298065185547 0.1047146740736461
0689 0.016571168 0.026048898696899414 0.07247589788427389
0690 0.016622972 0.016314029693603516 0.08034214464872691
0691 0.017129555 0.02122807502746582 0.07820457110657758
0692 0.01802956 0.018676042556762695 0.015356603894069343
0693 0.017389394 0.014230012893676758 0.05864473768260048
0694 0.016323287 0.014136075973510742 0.043911535205665375
0695 0.017003398 0.017738819122314453 0.11242834991638273
0696 0.016704619 0.025953054428100586 0.0666787553835626
0697 0.016510988 0.01768183708190918 0.03895870502743359
0698 0.017105099 0.01719808578491211 0.05710308067666525
0699 0.016655415 0.01999521255493164 0.032838599767300636
0700 0.01671764 0.023391008377075195 0.030518038616919263
0701 0.016611973 0.027004003524780273 0.06207000949365016
0702 0.016897019 0.016820192337036133 0.030359764594817706
0703 0.016739689 0.018455028533935547 0.04122781070034165
0704 0.018532785 0.02230381965637207 0.1924121934557968
0705 0.016316166 0.01719808578491211 0.04269450191546342
0706 0.016693251 0.014883756637573242 0.03589462107326913
0707 0.016378973 0.018728256225585938 0.0251614334574517
0708 0.01709209 0.024177074432373047 0.033041567239212144
0709 0.016655197 0.0177462100982666 0.06686606080548052
0710 0.0176268 0.016810894012451172 0.10669079635234374
0711 0.017152503 0.01778101921081543 0.06856506432908405
0712 0.016223662 0.023740291595458984 0.04544529400200786
0713 0.016706143 0.02997303009033203 0.023813988230240613
0714 0.01690229 0.018583059310913086 0.03695048529579936
0715 0.016592208 0.017840147018432617 0.05620205395513184
0716 0.017185856 0.020689010620117188 0.11222859600941837
0717 0.016344067 0.016816139221191406 0.059049119527423644
0718 0.016891882 0.015806198120117188 0.03246105007185118
0719 0.016536957 0.01564788818359375 0.02785115377560876
0720 0.016932877 0.02292799949645996 0.020963534582086885
0721 0.016885247 0.02013683319091797 0.07898117579364661
0722 0.017071072 0.0161590576171875 0.11567998700098486
0723 0.016815422 0.01531219482421875 0.08093935786636447
0724 0.01783097 0.01641988754272461 0.02411294800017605
0725 0.016935546 0.022240161895751953 0.01405111720485075
0726 0.016588496 0.023030996322631836 0.029446401449434667
0727 0.017161395 0.01649308204650879 0.07898790267864736
0728 0.016957894 0.01723313331604004 0.08224343956174718
0729 0.017449891 0.02223801612854004 0.11742798851922165
0730 0.016572235 0.01648998260498047 0.0705415913515946
0731 0.016779792 0.01707315444946289 0.03131490064134579
0732 0.017458873 0.01679706573486328 0.016227374952480833
0733 0.017243136 0.024108171463012695 0.018491420075630316
0734 0.017622992 0.018965959548950195 0.14571885274506957
0735 0.017933242 0.015610933303833008 0.17464791275675873
0736 0.017115692 0.01554107666015625 0.032960187853884326
0737 0.016884804 0.02112102508544922 0.03061454108025541
0738 0.016939713 0.0259859561920166 0.017679748175493337
0739 0.016168589 0.021181821823120117 0.015084001715333084
0740 0.016639803 0.015697002410888672 0.027865708363661312
0741 0.017239569 0.023598194122314453 0.13272608651619344
0742 0.018649982 0.02075028419494629 0.22087437512179775
0743 0.016842917 0.014672279357910156 0.06424755435481999
0744 0.016626045 0.01574087142944336 0.015230303846193838
0745 0.01773043 0.02003622055053711 0.01744022571455539
0746 0.016264848 0.023150205612182617 0.025260922001681285
0747 0.016326824 0.013530969619750977 0.02075257569380251
0748 0.017457215 0.013330936431884766 0.13998946533189727
0749 0.016996376 0.014590978622436523 0.08994893417401612
0750 0.01634142 0.021969079971313477 0.05170037286684437
0751 0.016461946 0.02182173728942871 0.03428971186176266
0752 0.01640372 0.027845144271850586 0.013891293734816346
0753 0.017070234 0.016472816467285156 0.009873089198135343
0754 0.017000288 0.02611398696899414 0.07342523748702107
0755 0.017632427 0.01661086082458496 0.15069018508963355
0756 0.016872684 0.016037940979003906 0.09478497512606299
0757 0.016299354 0.01628708839416504 0.038464729545326426
0758 0.016980173 0.021951913833618164 0.015766712524108994
0759 0.01721042 0.020483732223510742 0.025465346272699918
0760 0.016840596 0.015848159790039062 0.05645965360119787
0761 0.016207304 0.01617288589477539 0.06214393050777134
0762 0.016361061 0.022319316864013672 0.034387847331387
0763 0.01657416 0.020884990692138672 0.07458896408727567
0764 0.016437378 0.021732807159423828 0.0416504828494102
0765 0.015838806 0.018598318099975586 0.021094814822349317
0766 0.016876679 0.027322053909301758 0.026626798878723656
0767 0.01615969 0.020395994186401367 0.01691187975677888
0768 0.016792841 0.016106843948364258 0.06996621925185198
0769 0.016190033 0.014486074447631836 0.02134014351255953
0770 0.016739918 0.016340017318725586 0.07219742270681273
0771 0.017112114 0.02429485321044922 0.10206152760107601
0772 0.016644578 0.013879776000976562 0.045442117107159286
0773 0.01699512 0.016879796981811523 0.016530115587289007
0774 0.016206397 0.015420913696289062 0.03181238157239852
0775 0.016276233 0.02241802215576172 0.05960310880820696
0776 0.01716014 0.022137880325317383 0.06374178584475737
0777 0.016313994 0.019759178161621094 0.07009303043572374
0778 0.016444687 0.015733003616333008 0.04973039639120813
0779 0.016269892 0.01835012435913086 0.041727795149758606
0780 0.01667388 0.023801803588867188 0.018294401373719182
0781 0.016719442 0.0174252986907959 0.020492092721246635
0782 0.016133357 0.012959003448486328 0.017509766727880738
0783 0.016809843 0.013010978698730469 0.07128016989654024
0784 0.01700101 0.022150039672851562 0.11482235464875667
0785 0.01676607 0.024111032485961914 0.09255399194273856
0786 0.016262256 0.01613593101501465 0.01655834703506387
0787 0.016619336 0.015907764434814453 0.008649714575648115
0788 0.016291898 0.01973581314086914 0.016160281994092474
0789 0.017015047 0.031159639358520508 0.09264341848187235
0790 0.01685442 0.02032470703125 0.09457996252793138
0791 0.016891051 0.016721010208129883 0.017078164609941382
0792 0.016034828 0.021152973175048828 0.02519760257398751
0793 0.0170839 0.017344951629638672 0.06701106069399976
0794 0.016167538 0.01325082778930664 0.015790858304101096
0795 0.015831435 0.012485265731811523 0.03604675263859369
0796 0.015790321 0.014723062515258789 0.04394035571747712
0797 0.016321916 0.0175018310546875 0.023593856216598486
0798 0.016462546 0.020209789276123047 0.06636444422898191
0799 0.015894702 0.014896154403686523 0.025470134597341376
0800 0.01587236 0.013755083084106445 0.013214873202889388
0801 0.01632195 0.017779827117919922 0.03375942852008418
0802 0.016154766 0.023857831954956055 0.048118054883843575
0803 0.016204584 0.022303104400634766 0.01971945047078205
0804 0.015533613 0.016788005828857422 0.017789417563575993
0805 0.016925747 0.0168612003326416 0.09125582315743919
0806 0.015948115 0.017663955688476562 0.01203668131196256
0807 0.016326277 0.023431062698364258 0.019808500055822797
0808 0.016307138 0.01978778839111328 0.051627922720485664
0809 0.016095877 0.013519048690795898 0.038449033217923034
0810 0.016124576 0.012095928192138672 0.03622214342514685
0811 0.01656106 0.02128314971923828 0.0983619037152721
0812 0.016669655 0.025381088256835938 0.024691840737999016
0813 0.016333086 0.015810251235961914 0.011170784704068293
0814 0.01655358 0.015116214752197266 0.013551617024759155
0815 0.015430569 0.016215801239013672 0.014934216085699337
0816 0.01642923 0.03321123123168945 0.06363026304262842
0817 0.01796161 0.0198516845703125 0.16010172818278878
0818 0.015994594 0.016951799392700195 0.05401064925423493
0819 0.016640685 0.01919269561767578 0.00866259634421862
0820 0.016814303 0.024411916732788086 0.009978707041724322
0821 0.016464192 0.014217853546142578 0.011294934636463694
0822 0.015795954 0.014750957489013672 0.029321265723776024
0823 0.016261727 0.01789999008178711 0.07810614282674377
0824 0.016245456 0.023534059524536133 0.07250131058770304
0825 0.01585544 0.017956018447875977 0.04072887494163213
0826 0.01636046 0.015251874923706055 0.008667006033061586
0827 0.01759807 0.016774892807006836 0.00634026674935706
0828 0.016732536 0.04325699806213379 0.021419651371434867
0829 0.015892036 0.020397186279296875 0.05692841076162014
0830 0.016925614 0.01719188690185547 0.1107900447807767
0831 0.01658016 0.01660919189453125 0.07609254023057177
0832 0.016036436 0.01831507682800293 0.010874169100992814
0833 0.017835168 0.022520780563354492 0.005856014712863455
0834 0.016210474 0.0181121826171875 0.007945118189925049
0835 0.016095167 0.01695394515991211 0.028004422983238575
0836 0.016970051 0.02235698699951172 0.1103891012147864
0837 0.018472018 0.021428346633911133 0.19365091789164507
0838 0.016354857 0.017382144927978516 0.07031387338550227
0839 0.016907291 0.014073848724365234 0.006710227680595704
0840 0.017622646 0.035511016845703125 0.008744828086033829
0841 0.016203634 0.022444963455200195 0.00909255068981163
0842 0.015543806 0.017420053482055664 0.016778419510640852
0843 0.016418075 0.015390872955322266 0.09081446829061246
0844 0.017531157 0.015279769897460938 0.13727073643310483
0845 0.016424771 0.021887779235839844 0.06419504973673784
0846 0.016281344 0.0175931453704834 0.011145606378038408
0847 0.017465249 0.014166831970214844 0.005943072225355506
0848 0.016706549 0.013531684875488281 0.007533414687128426
0849 0.015906177 0.014267206192016602 0.04239491762341663
0850 0.016659483 0.021255970001220703 0.08308123304597281
0851 0.01701562 0.016669034957885742 0.11893070992833116
0852 0.015866127 0.015722990036010742 0.02039159257834866
0853 0.016461076 0.019942045211791992 0.01254893081408115
0854 0.016221028 0.022710084915161133 0.008763194237561223
0855 0.016054705 0.020579099655151367 0.028286161034552615
0856 0.016208602 0.01590108871459961 0.061416998140985335
0857 0.016275773 0.017613887786865234 0.07439487224561026
0858 0.01568704 0.021542787551879883 0.026466935616773934
0859 0.015858363 0.020370960235595703 0.013811747470837688
0860 0.015693173 0.015795230865478516 0.014917050718895153
0861 0.01656138 0.014799833297729492 0.01417519355474317
0862 0.015800767 0.016165971755981445 0.018061337192268434
0863 0.016953789 0.060604095458984375 0.12727183554323873
0864 0.015771095 0.042307138442993164 0.02874285907421159
0865 0.01693577 0.027386188507080078 0.03183446192266848
0866 0.01725706 0.021249055862426758 0.008725934571719884
0867 0.016225968 0.013676166534423828 0.02631366244492095
0868 0.0155147165 0.015379905700683594 0.030332528663001845
0869 0.01740856 0.02471923828125 0.13395159367846776
0870 0.015844703 0.018896102905273438 0.040954409144499326
0871 0.015867598 0.016188859939575195 0.014109034228255046
0872 0.016113799 0.018917083740234375 0.031759557228552726
0873 0.015902895 0.023096084594726562 0.013537897084046735
0874 0.015840353 0.018613100051879883 0.007399096159106833
0875 0.016158408 0.019176006317138672 0.034649014061786165
0876 0.016422499 0.01614093780517578 0.059005100997990834
0877 0.01619311 0.022465944290161133 0.056433405082836785
0878 0.015638921 0.01922297477722168 0.0247727164188567
0879 0.016587188 0.016176223754882812 0.008917005273365364
0880 0.016785484 0.016214847564697266 0.010658199560426018
0881 0.016031474 0.0210721492767334 0.013173456495190639
0882 0.01609321 0.025302648544311523 0.0469951060920335
0883 0.017446117 0.017348051071166992 0.14280226112112676
0884 0.016215956 0.016360998153686523 0.04889519992125391
0885 0.0161229 0.014335870742797852 0.035624950296498314
0886 0.016461298 0.025245189666748047 0.006709764707662158
0887 0.016112637 0.01872110366821289 0.00893638901215188
0888 0.016074374 0.021421194076538086 0.04563929839395575
0889 0.015853785 0.01780986785888672 0.02583874324981067
0890 0.015804013 0.026670217514038086 0.037241886021649906
0891 0.015817981 0.014274835586547852 0.047913675643693754
0892 0.0156086795 0.016750097274780273 0.02183888725559946
0893 0.016104974 0.018931865692138672 0.021565808082468774
0894 0.015581757 0.027080297470092773 0.013438440037646604
0895 0.016301762 0.016750812530517578 0.020727886754217772
0896 0.015603987 0.017210006713867188 0.022038671960397327
0897 0.015882324 0.014777183532714844 0.015020267219751027
0898 0.017086802 0.039858102798461914 0.122857393304169
0899 0.016041609 0.029725074768066406 0.04713322054795799
0900 0.015397163 0.020405054092407227 0.01671074015778906
0901 0.015971616 0.02610492706298828 0.007200517034978482
0902 0.015887577 0.023328781127929688 0.025428041174157423
0903 0.015701339 0.018297910690307617 0.015860693758672495
0904 0.016458532 0.014480829238891602 0.06840744040903202
0905 0.015725525 0.02025294303894043 0.01478745827129102
0906 0.016001265 0.0208590030670166 0.012957194990339538
0907 0.015314406 0.017061233520507812 0.010999998208416129
0908 0.01577274 0.015581130981445312 0.010312206289912806
0909 0.015844367 0.014024019241333008 0.05066146548520517
0910 0.01598508 0.02222299575805664 0.034863333415767306
0911 0.015286997 0.018954753875732422 0.008998320983362396
0912 0.016231634 0.016510963439941406 0.00921273395622535
0913 0.015541165 0.016894817352294922 0.011673762283048505
0914 0.016022367 0.023594141006469727 0.05759148558837662
0915 0.016795836 0.020354747772216797 0.08131476151399632
0916 0.015550675 0.016534090042114258 0.017048525141629023
0917 0.015395317 0.015671968460083008 0.02031116912097697
0918 0.01599155 0.017056941986083984 0.018990096714894378
0919 0.016068786 0.022222042083740234 0.023346612335211736
0920 0.015629862 0.016976118087768555 0.01602987280530832
0921 0.015985189 0.015341997146606445 0.022038719630787185
0922 0.015970305 0.022981882095336914 0.04517564566624155
0923 0.016132444 0.018477678298950195 0.04425579331270013
0924 0.015813455 0.01977682113647461 0.021824162594440866
0925 0.015438759 0.018088102340698242 0.011124277311597819
0926 0.015576412 0.02422499656677246 0.023325327587113254
0927 0.015644848 0.020111083984375 0.03055635562871628
0928 0.015871536 0.01705193519592285 0.04099216941015715
0929 0.016188718 0.015545845031738281 0.023796892323801055
0930 0.015799802 0.0176849365234375 0.01909492331688112
0931 0.015689142 0.02500176429748535 0.020836815860563185
0932 0.01559385 0.01421213150024414 0.0128304737122662
0933 0.01549981 0.015482902526855469 0.017685484900411774
0934 0.01570024 0.01449894905090332 0.037650218084181564
0935 0.015372824 0.022109270095825195 0.01859418945535385
0936 0.015678953 0.0295870304107666 0.010277057372932719
0937 0.016066842 0.021170854568481445 0.025834930985401572
0938 0.0153822545 0.032205820083618164 0.02109313263919077
0939 0.016020821 0.030461788177490234 0.03379188528082966
0940 0.01570841 0.01687026023864746 0.040130200367836155
0941 0.015620008 0.014830827713012695 0.009685704654784466
0942 0.015990164 0.01993393898010254 0.0055376414539838326
0943 0.015201138 0.020342111587524414 0.010198257439106184
0944 0.015177196 0.01866912841796875 0.01593193243585378
0945 0.015855217 0.016277074813842773 0.04010626231758918
0946 0.015463004 0.014706850051879883 0.01942537209979145
0947 0.01581524 0.02524590492248535 0.034335352738765756
0948 0.015401733 0.01845383644104004 0.009532186532705156
0949 0.015396714 0.0179598331451416 0.012300174642360329
0950 0.015795462 0.015245914459228516 0.004260224097774268
0951 0.015308169 0.02187800407409668 0.013113471051421355
0952 0.015655115 0.01979994773864746 0.032660696442074866
0953 0.01631153 0.015879154205322266 0.07165785015583054
0954 0.015893782 0.021728992462158203 0.033274490038941895
0955 0.015784223 0.02163100242614746 0.004395535197148304
0956 0.015580823 0.015481233596801758 0.01659326303556319
0957 0.015836425 0.015622138977050781 0.008855141473644412
0958 0.016167784 0.013273000717163086 0.009723918570941459
0959 0.015667241 0.02178502082824707 0.04589820734821487
0960 0.015947286 0.01969313621520996 0.054768894960232295
0961 0.0155719295 0.02077794075012207 0.029427240399329646
0962 0.015150923 0.017699241638183594 0.01666534990670132
0963 0.01596418 0.020901918411254883 0.0049205311983531175
0964 0.015747363 0.021717071533203125 0.005106593145754568
0965 0.016167397 0.016490936279296875 0.015297287297385997
0966 0.016196493 0.01605391502380371 0.062061060649669486
0967 0.01618402 0.017129182815551758 0.06855412654157833
0968 0.016151752 0.022166013717651367 0.04578429998203859
0969 0.015626092 0.014984846115112305 0.021863718178433134
0970 0.01679162 0.016010046005249023 0.0074029567849700495
0971 0.0170485 0.014194011688232422 0.004954019483218941
0972 0.01530309 0.022346019744873047 0.00803220705666896
0973 0.015964061 0.020103931427001953 0.05944267689384214
0974 0.015724687 0.021201133728027344 0.04659587864464282
0975 0.01579999 0.017918825149536133 0.0362907240500252
0976 0.015181182 0.026697874069213867 0.018556962783879083
0977 0.015605984 0.019462108612060547 0.006156427918446505
0978 0.015957525 0.016114234924316406 0.0036329555429777116
0979 0.015589893 0.015330791473388672 0.007070626607098118
0980 0.015299866 0.02038717269897461 0.009921076722425148
0981 0.015622739 0.02029109001159668 0.033583141797275395
0982 0.01551924 0.016324996948242188 0.033777851559238625
0983 0.015754096 0.018304824829101562 0.05581227325518273
0984 0.015995182 0.01516103744506836 0.008660388184314582
0985 0.015472369 0.026198863983154297 0.004023160258102232
0986 0.016114749 0.017318010330200195 0.010458776146080817
0987 0.015483996 0.020990848541259766 0.008745020124081515
0988 0.015354905 0.020101308822631836 0.008851495053732172
0989 0.01585142 0.021899938583374023 0.04560335193477366
0990 0.015710875 0.0159761905670166 0.03628493426440915
0991 0.015732355 0.017007827758789062 0.05440917967537695
0992 0.015248211 0.028002023696899414 0.007686914545640633
0993 0.015481521 0.017353057861328125 0.007122648236732809
0994 0.015599723 0.015622138977050781 0.004560182829478343
0995 0.015544686 0.015681982040405273 0.004729515639316784
0996 0.0151973115 0.019881248474121094 0.015444526431102501
0997 0.015204936 0.01896810531616211 0.00941731730205797
0998 0.015374982 0.01620316505432129 0.016822768073663674
0999 0.015812743 0.020589828491210938 0.05218287515122022
